id,title,wards,point,createdOn,modifiedOn,titleNe,description,cause,verified,verificationMessage,approved,polygon,incidentOn,reportedOn,streetAddress,detail,needFollowup,region,regionId,dataSourceId,dataSource,source,event,hazard,loss,createdBy,updatedBy,hazard_name,month,year
35160,"Flood at Bhotekoshi-4, Jugal Rural Municipality-2",[2899],"{'type': 'Point', 'coordinates': [85.75568, 27.90711]}",2020-02-28T05:17:17.638630+05:45,2025-10-28T15:54:22.068595+05:45,,,,True,,True,,2017-07-14 18:15:00+00:00,2017-07-16T00:00:00+05:45,Bhotekoshi-4,,False,,,35160,drr_api,nepal_police,,11,423594,,,flood,7,2017
35148,"Landslide at Bungal-6, Surma Rural Municipality-1",[164],"{'type': 'Point', 'coordinates': [81.15534, 29.7171]}",2020-02-28T05:17:18.750650+05:45,2025-10-28T15:54:22.283080+05:45,,,,True,,True,,2017-07-08 18:15:00+00:00,2017-07-13T00:00:00+05:45,Bungal-6,,False,,,35148,drr_api,other,,17,423606,,,landslide,7,2017
35147,Flood at Machhapuchchhre Rural Municipality-2,[3895],"{'type': 'Point', 'coordinates': [83.99007, 28.34628]}",2020-02-28T05:17:19.030207+05:45,2025-10-28T15:54:22.302785+05:45,,,,True,,True,,2017-07-10 18:15:00+00:00,2017-07-12T00:00:00+05:45,,,False,,,35147,drr_api,nepal_police,,11,423607,,,flood,7,2017
7140,Flood at Machhapuchchhre Rural Municipality-2,[3895],"{'type': 'Point', 'coordinates': [83.99007, 28.34628]}",2020-02-28T05:20:53.246629+05:45,2025-10-28T15:55:33.883131+05:45,,,,True,,True,,2012-07-11 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,7140,drr_api,nepal_police,,11,426332,,,flood,7,2012
35144,"Landslide at Mathagadhi-6, Mathagadhi Rural Municipality-1",[5692],"{'type': 'Point', 'coordinates': [83.63419, 27.82173]}",2020-02-28T05:17:19.338192+05:45,2025-10-28T15:54:22.358036+05:45,,,,True,,True,,2017-07-10 18:15:00+00:00,2017-07-11T12:31:30+05:45,Mathagadhi-6,,False,,,35144,drr_api,nepal_police,,17,423611,,,landslide,7,2017
35141,Flood at Rhishing Rural Municipality-1,[2473],"{'type': 'Point', 'coordinates': [84.24996, 27.93572]}",2020-02-28T05:17:19.611366+05:45,2025-10-28T15:54:22.415504+05:45,,,,True,,True,,2017-07-09 18:15:00+00:00,2017-07-11T00:00:00+05:45,,,False,,,35141,drr_api,nepal_police,,11,423615,,,flood,7,2017
35138,"Landslide at Sandakapur-4, Illam Municipality-12",[3346],"{'type': 'Point', 'coordinates': [87.89616, 26.88507]}",2020-02-28T05:17:19.800420+05:45,2025-10-28T15:54:22.466694+05:45,,,,True,,True,,2017-07-09 18:15:00+00:00,2017-07-11T00:00:00+05:45,Sandakapur-4,,False,,,35138,drr_api,nepal_police,,17,423618,,,landslide,7,2017
35121,Flood at Kushma Municipality-10,[1323],"{'type': 'Point', 'coordinates': [83.69519, 28.20228]}",2020-02-28T05:17:21.712398+05:45,2025-10-28T15:54:22.793729+05:45,,,,True,,True,,2017-07-08 18:15:00+00:00,2017-07-09T00:00:00+05:45,,,False,,,35121,drr_api,nepal_police,,11,423638,,,flood,7,2017
35120,Flood at Sisne Rural Municipality-1,[1453],"{'type': 'Point', 'coordinates': [82.67046, 28.73381]}",2020-02-28T05:17:21.864287+05:45,2025-10-28T15:54:22.811538+05:45,,,,True,,True,,2017-07-08 18:15:00+00:00,2017-07-09T00:00:00+05:45,,,False,,,35120,drr_api,nepal_police,,11,423639,,,flood,7,2017
35113,Landslide at Namobuddha Municipality-7,[6164],"{'type': 'Point', 'coordinates': [85.63649, 27.54493]}",2020-02-28T05:17:22.601675+05:45,2025-10-28T15:54:22.934577+05:45,,,,True,,True,,2017-07-08 18:15:00+00:00,2017-07-09T00:00:00+05:45,,,False,,,35113,drr_api,nepal_police,,17,423646,,,landslide,7,2017
35110,"Landslide at Tribeni Nalagad-12, Kuse Rural Municipality-7",[666],"{'type': 'Point', 'coordinates': [82.19935, 28.86981]}",2020-02-28T05:17:22.843133+05:45,2025-10-28T15:54:22.986781+05:45,,,,True,,True,,2017-07-06 18:15:00+00:00,2017-07-09T00:00:00+05:45,Tribeni Nalagad-12,,False,,,35110,drr_api,nepal_police,,17,423651,,,landslide,7,2017
6872,Landslide at Loghekar Damodarkunda Rural Municipality-5,[5092],"{'type': 'Point', 'coordinates': [83.86811, 28.9548]}",2020-02-28T05:21:06.559007+05:45,2025-10-28T15:55:39.097046+05:45,,,,True,,True,,2012-05-15 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,6872,drr_api,nepal_police,,17,426567,,,landslide,5,2012
6059,Flood at Kamalbazar Municipality-7,[2600],"{'type': 'Point', 'coordinates': [81.30663, 29.06417]}",2020-02-28T05:21:41.335293+05:45,2025-10-28T15:55:54.442858+05:45,,,,True,,True,,2014-09-22 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,6059,drr_api,nepal_police,,11,427020,,,flood,9,2014
5887,Landslide at Mugum Karmarong Rural Municipality-7,[1072],"{'type': 'Point', 'coordinates': [82.30447, 29.67916]}",2020-02-28T05:21:49.282720+05:45,2025-10-28T15:55:57.822492+05:45,,,,True,,True,,2014-08-07 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,5887,drr_api,nepal_police,,17,39678,,,landslide,8,2014
4624,Flood at Shuklaphanta National Park National Park-99,[6266],"{'type': 'Point', 'coordinates': [80.31147, 28.84298]}",2020-02-28T05:22:48.687620+05:45,2025-10-28T15:56:21.370378+05:45,,,,True,,True,,2013-09-03 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4624,drr_api,nepal_police,,11,427991,,,flood,9,2013
4537,Landslide at Machhapuchchhre Rural Municipality-2,[3895],"{'type': 'Point', 'coordinates': [83.99007, 28.34628]}",2020-02-28T05:22:52.151703+05:45,2025-10-28T15:56:23.228476+05:45,,,,True,,True,,2013-08-15 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4537,drr_api,nepal_police,,17,41027,,,landslide,8,2013
58337,"Landslide at Phulbari, Sundarbazar Municipality-9",[971],"{'type': 'Point', 'coordinates': [84.43450842, 28.13969624]}",2022-03-09T14:32:16.151779+05:45,2025-10-28T15:55:49.685758+05:45,,,,True,,True,,2022-03-07 18:15:00+00:00,2022-03-09T13:17:10+05:45,Phulbari,,False,,,54298,drr_api,nepal_police,,17,426901,,,landslide,3,2022
35013,Landslide at Marsyangdi Rural Municipality-7,[983],"{'type': 'Point', 'coordinates': [84.43609, 28.28362]}",2020-02-28T05:17:32.755414+05:45,2025-10-28T15:54:24.721605+05:45,,,,True,,True,,2017-06-16 18:15:00+00:00,2017-06-19T00:00:00+05:45,,,False,,,35013,drr_api,other,,17,34923,,,landslide,6,2017
34985,Flood at Rupani Rural Municipality-6,[4471],"{'type': 'Point', 'coordinates': [86.75179, 26.60701]}",2020-02-28T05:17:36.025745+05:45,2025-10-28T15:54:25.226262+05:45,,,,True,,True,,2017-06-09 18:15:00+00:00,2017-06-11T00:00:00+05:45,,,False,,,34985,drr_api,nepal_police,,11,34950,,,flood,6,2017
34981,Flood at Rupani Rural Municipality-6,[4471],"{'type': 'Point', 'coordinates': [86.75179, 26.60701]}",2020-02-28T05:17:36.453231+05:45,2025-10-28T15:54:25.301979+05:45,,,,True,,True,,2017-06-09 18:15:00+00:00,2017-06-11T00:00:00+05:45,,,False,,,34981,drr_api,nepal_police,,11,423764,,,flood,6,2017
34947,Landslide at Dhorpatan Municipality-4,[5031],"{'type': 'Point', 'coordinates': [83.27139, 28.35288]}",2020-02-28T05:17:40.763831+05:45,2025-10-28T15:54:25.914279+05:45,,,,True,,True,,2017-05-12 18:15:00+00:00,2017-06-01T00:00:00+05:45,,,False,,,34947,drr_api,other,,17,423789,,,landslide,5,2017
34919,"Flood at Shreejanga-7, Phaktanglung Rural Municipality-6",[1817],"{'type': 'Point', 'coordinates': [87.82613, 27.60988]}",2020-02-28T05:17:43.249524+05:45,2025-10-28T15:54:26.411807+05:45,,,,True,,True,,2017-05-25 18:15:00+00:00,2017-05-28T00:00:00+05:45,Shreejanga-7,,False,,,34919,drr_api,nepal_police,,11,423809,,,flood,5,2017
34904,Landslide at Kushma Municipality-10,[1323],"{'type': 'Point', 'coordinates': [83.69519, 28.20228]}",2020-02-28T05:17:44.427168+05:45,2025-10-28T15:54:26.700578+05:45,,,,True,,True,,2017-05-22 18:15:00+00:00,2017-05-26T00:00:00+05:45,,,False,,,34904,drr_api,other,,17,423826,,,landslide,5,2017
4533,Flood at Bigu Rural Municipality-1,[572],"{'type': 'Point', 'coordinates': [86.22218, 27.82349]}",2020-02-28T05:22:52.289895+05:45,2025-10-28T15:56:23.300839+05:45,,,,True,,True,,2013-08-14 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4533,drr_api,other,,11,428111,,,flood,8,2013
4532,Flood at Mugum Karmarong Rural Municipality-7,[1072],"{'type': 'Point', 'coordinates': [82.30447, 29.67916]}",2020-02-28T05:22:52.332391+05:45,2025-10-28T15:56:23.327083+05:45,,,,True,,True,,2013-08-13 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4532,drr_api,nepal_police,,11,428113,,,flood,8,2013
47998,"Landslide at Neupanetole, Jaimini Municipality-3",[5013],"{'type': 'Point', 'coordinates': [83.53759574, 28.19213882]}",2020-08-13T18:48:12.206179+05:45,2025-10-28T15:57:53.647608+05:45,,,,True,,True,,2020-08-12 18:15:00+00:00,2020-08-13T18:42:43+05:45,Neupanetole,,False,,,47998,drr_api,nepal_police,,17,431472,,,landslide,8,2020
34778,"Landslide at Siranchok-4, Dharche Rural Municipality-5",[3363],"{'type': 'Point', 'coordinates': [84.8101, 28.27345]}",2020-02-28T05:17:54.679872+05:45,2025-10-28T15:54:29.330242+05:45,,,,True,,True,,2017-05-05 18:15:00+00:00,2017-05-08T00:00:00+05:45,Siranchok-4,,False,,,34778,drr_api,nepal_police,,17,35154,,,landslide,5,2017
34761,"Landslide at Bhotekoshi-4, Jugal Rural Municipality-2",[2899],"{'type': 'Point', 'coordinates': [85.75568, 27.90711]}",2020-02-28T05:17:55.889445+05:45,2025-10-28T15:54:29.632096+05:45,,,,True,,True,,2017-05-04 18:15:00+00:00,2017-05-07T00:00:00+05:45,Bhotekoshi-4,,False,,,34761,drr_api,nepal_police,,17,35171,,,landslide,5,2017
56697,"Landslide at Aadhimuhan, Kaligandagi Rural Municipality-7",[3075],"{'type': 'Point', 'coordinates': [83.58790426, 27.94528235]}",2021-09-28T11:48:13.906126+05:45,2025-10-28T15:56:23.293775+05:45,,,,True,,True,,2021-09-25 18:15:00+00:00,2021-09-28T11:07:45+05:45,Aadhimuhan,,False,,,52649,drr_api,nepal_police,,17,428110,,,landslide,9,2021
4531,Flood at Kageshwori Manahora Municipality-9,[3837],"{'type': 'Point', 'coordinates': [85.37856, 27.69912]}",2020-02-28T05:22:52.370150+05:45,2025-10-28T15:56:23.343800+05:45,,,,True,,True,,2013-08-13 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4531,drr_api,nepal_police,,11,428115,,,flood,8,2013
34645,Landslide at Namobuddha Municipality-7,[6164],"{'type': 'Point', 'coordinates': [85.63649, 27.54493]}",2020-02-28T05:18:04.543885+05:45,2025-10-28T15:54:31.834445+05:45,,,,True,,True,,2017-04-22 18:15:00+00:00,2017-04-25T00:00:00+05:45,,,False,,,34645,drr_api,nepal_police,,17,424018,,,landslide,4,2017
34644,Landslide at Sisne Rural Municipality-1,[1453],"{'type': 'Point', 'coordinates': [82.67046, 28.73381]}",2020-02-28T05:18:04.597603+05:45,2025-10-28T15:54:31.852330+05:45,,,,True,,True,,2017-04-21 18:15:00+00:00,2017-04-25T00:00:00+05:45,,,False,,,34644,drr_api,nepal_police,,17,35288,,,landslide,4,2017
34637,"Flood at Bhotekhola, Khandbari Municipality-7",[1660],"{'type': 'Point', 'coordinates': [87.2156945863, 27.3868814825]}",2020-02-28T05:18:05.121669+05:45,2025-10-28T15:54:31.978214+05:45,,,,True,,True,,2017-04-19 18:15:00+00:00,2017-04-21T00:00:00+05:45,Bhotekhola,,False,,,34637,drr_api,nepal_police,,11,424024,,,flood,4,2017
34625,Landslide at Konjyosom Rural Municipality-4,[2010],"{'type': 'Point', 'coordinates': [85.33968, 27.54796]}",2020-02-28T05:18:05.922588+05:45,2025-10-28T15:54:32.191947+05:45,,,,True,,True,,2017-04-18 18:15:00+00:00,2017-04-20T00:00:00+05:45,,,False,,,34625,drr_api,nepal_police,,17,424033,,,landslide,4,2017
34594,"Landslide at Ichhakamana-6, Bharatpur Metropolitan City-14",[2201],"{'type': 'Point', 'coordinates': [84.36001, 27.61645]}",2020-02-28T05:18:08.151412+05:45,2025-10-28T15:54:32.744052+05:45,,,,True,,True,,2017-04-13 18:15:00+00:00,2017-04-16T00:00:00+05:45,Ichhakamana-6,,False,,,34594,drr_api,nepal_police,,17,424049,,,landslide,4,2017
4530,Flood at Rapti Sonari Rural Municipality-2,[2164],"{'type': 'Point', 'coordinates': [81.84765, 28.09534]}",2020-02-28T05:22:52.404421+05:45,2025-10-28T15:56:23.363526+05:45,,,,True,,True,,2013-08-12 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4530,drr_api,nepal_police,,11,428117,,,flood,8,2013
48282,"Landslide at Siesuwa, Phalebas Municipality-4",[1314],"{'type': 'Point', 'coordinates': [83.66883106, 28.18966348]}",2020-09-14T10:48:14.159002+05:45,2025-10-28T15:57:47.346963+05:45,,,,True,,True,,2020-09-13 18:15:00+00:00,2020-09-14T10:36:20+05:45,Siesuwa,,False,,,48282,drr_api,other,,17,431300,,,landslide,9,2020
4529,Landslide at Gokulganga Rural Municipality-4,[5141],"{'type': 'Point', 'coordinates': [86.18811, 27.53685]}",2020-02-28T05:22:52.445594+05:45,2025-10-28T15:56:23.381331+05:45,,,,True,,True,,2013-08-12 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4529,drr_api,other,,17,41035,,,landslide,8,2013
34459,Landslide at Bharatpur Metropolitan City-14,[2201],"{'type': 'Point', 'coordinates': [84.36001, 27.61645]}",2020-02-28T05:18:19.730084+05:45,2025-10-28T15:54:35.344315+05:45,,,,True,,True,,2017-04-02 18:15:00+00:00,2017-04-03T00:00:00+05:45,,,False,,,34459,drr_api,nepal_police,,17,424116,,,landslide,4,2017
34458,Landslide at Bharatpur Metropolitan City-14,[2201],"{'type': 'Point', 'coordinates': [84.36001, 27.61645]}",2020-02-28T05:18:19.804819+05:45,2025-10-28T15:54:35.374272+05:45,,,,True,,True,,2017-04-01 18:15:00+00:00,2017-04-03T00:00:00+05:45,,,False,,,34458,drr_api,nepal_police,,17,424118,,,landslide,4,2017
34443,Landslide at Pyuthan Municipality-7,[1354],"{'type': 'Point', 'coordinates': [82.85541, 28.1203]}",2020-02-28T05:18:21.497756+05:45,2025-10-28T15:54:35.664627+05:45,,,,True,,True,,2016-07-25 18:15:00+00:00,2017-04-02T00:00:00+05:45,,,False,,,34443,drr_api,other,,17,424130,,,landslide,7,2016
34422,Landslide at Gokulganga Rural Municipality-4,[5141],"{'type': 'Point', 'coordinates': [86.18811, 27.53685]}",2020-02-28T05:18:23.217295+05:45,2025-10-28T15:54:36.075511+05:45,,,,True,,True,,2017-03-29 18:15:00+00:00,2017-03-30T00:00:00+05:45,,,False,,,34422,drr_api,nepal_police,,17,424148,,,landslide,3,2017
65079,"Landslide at Khusbu Tole , Khijidemba Rural Municipality-5",[1169],"{'type': 'Point', 'coordinates': [86.35017381, 27.44240934]}",2023-06-28T10:45:14.154217+05:45,2025-10-28T15:53:24.491719+05:45,"कोशी, ओखलढुङ्गा, खिजीदेम्वा-५ मा पहिरो",,,True,,True,,2023-06-23 18:15:00+00:00,2023-06-28T10:15:25+05:45,Khusbu Tole ,,False,,,61064,drr_api,other,,17,421032,,,landslide,6,2023
64779,"Flood at Yamphudin, Phaktanglung Rural Municipality-6",[1817],"{'type': 'Point', 'coordinates': [87.82613, 27.60988]}",2023-06-17T13:33:11.207613+05:45,2025-10-28T15:53:30.705737+05:45,"कोशी, ताप्लेजुङ्ग, फक्ताङलुङ-६ मा बाढी",,,True,,True,,2023-06-14 18:15:00+00:00,2023-06-17T13:27:14+05:45,Yamphudin,,False,,,60769,drr_api,other,,11,421455,,,flood,6,2023
34265,Landslide at Dhorpatan Municipality-4,[5031],"{'type': 'Point', 'coordinates': [83.27139, 28.35288]}",2020-02-28T05:18:33.855058+05:45,2025-10-28T15:54:38.957866+05:45,,,,True,,True,,2017-03-04 18:15:00+00:00,2017-03-05T00:00:00+05:45,,,False,,,34265,drr_api,nepal_police,,17,424246,,,landslide,3,2017
34058,Landslide at Bhaktapur Municipality-9,[2406],"{'type': 'Point', 'coordinates': [85.44123, 27.67418]}",2020-02-28T05:18:47.334230+05:45,2025-10-28T15:54:42.778100+05:45,,,,True,,True,,2017-01-28 18:15:00+00:00,2017-01-30T00:00:00+05:45,,,False,,,34058,drr_api,nepal_police,,17,35863,,,landslide,1,2017
4523,Flood at Apihimal Rural Municipality-6,[439],"{'type': 'Point', 'coordinates': [80.73694, 29.92362]}",2020-02-28T05:22:52.653709+05:45,2025-10-28T15:56:23.507889+05:45,,,,True,,True,,2013-08-12 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4523,drr_api,nepal_police,,11,428125,,,flood,8,2013
33256,Flood at Bhumekasthan Municipality-7,[42],"{'type': 'Point', 'coordinates': [83.04234, 27.94393]}",2020-02-28T05:19:27.886145+05:45,2025-10-28T15:54:56.769299+05:45,,,,True,,True,,2016-08-21 18:15:00+00:00,2016-08-24T00:00:00+05:45,,,False,,,33256,drr_api,nepal_police,,11,424732,,,flood,8,2016
33847,Flood at Loghekar Damodarkunda Rural Municipality-5,[5092],"{'type': 'Point', 'coordinates': [83.86811, 28.9548]}",2020-02-28T05:18:59.363876+05:45,2025-10-28T15:54:46.785900+05:45,,,,True,,True,,2016-12-17 18:15:00+00:00,2016-12-21T00:00:00+05:45,,,False,,,33847,drr_api,other,,11,424396,,,flood,12,2016
4520,Landslide at Kuse Rural Municipality-7,[666],"{'type': 'Point', 'coordinates': [82.19935, 28.86981]}",2020-02-28T05:22:52.771529+05:45,2025-10-28T15:56:23.567677+05:45,,,,True,,True,,2013-08-12 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4520,drr_api,nepal_police,,17,428128,,,landslide,8,2013
4519,Flood at Barhadashi Rural Municipality-7,[6321],"{'type': 'Point', 'coordinates': [87.91446, 26.58323]}",2020-02-28T05:22:52.820385+05:45,2025-10-28T15:56:23.587614+05:45,,,,True,,True,,2013-08-12 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4519,drr_api,nepal_police,,11,428131,,,flood,8,2013
4518,Flood at Apihimal Rural Municipality-6,[439],"{'type': 'Point', 'coordinates': [80.73694, 29.92362]}",2020-02-28T05:22:52.873808+05:45,2025-10-28T15:56:23.607969+05:45,,,,True,,True,,2013-08-12 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,4518,drr_api,nepal_police,,11,428132,,,flood,8,2013
33571,Flood at Barhadashi Rural Municipality-7,[6321],"{'type': 'Point', 'coordinates': [87.91446, 26.58323]}",2020-02-28T05:19:14.346318+05:45,2025-10-28T15:54:51.991971+05:45,,,,True,,True,,2016-10-11 18:15:00+00:00,2016-10-14T00:00:00+05:45,,,False,,,33571,drr_api,nepal_police,,11,424515,,,flood,10,2016
33570,Landslide at Illam Municipality-12,[3346],"{'type': 'Point', 'coordinates': [87.89616, 26.88507]}",2020-02-28T05:19:14.390309+05:45,2025-10-28T15:54:52.010315+05:45,,,,True,,True,,2016-10-10 18:15:00+00:00,2016-10-14T00:00:00+05:45,,,False,,,33570,drr_api,nepal_police,,17,424516,,,landslide,10,2016
33547,Landslide at Raghuganga Rural Municipality-8,[1115],"{'type': 'Point', 'coordinates': [83.48729, 28.54637]}",2020-02-28T05:19:15.372765+05:45,2025-10-28T15:54:52.419682+05:45,,,,True,,True,,2016-10-02 18:15:00+00:00,2016-10-05T00:00:00+05:45,,,False,,,33547,drr_api,nepal_police,,17,424532,,,landslide,10,2016
33543,Landslide at Kageshwori Manahora Municipality-9,[3837],"{'type': 'Point', 'coordinates': [85.37856, 27.69912]}",2020-02-28T05:19:15.590627+05:45,2025-10-28T15:54:52.491426+05:45,,,,True,,True,,2016-10-02 18:15:00+00:00,2016-10-05T00:00:00+05:45,,,False,,,33543,drr_api,nepal_police,,17,424535,,,landslide,10,2016
33540,Flood at Marsyangdi Rural Municipality-7,[983],"{'type': 'Point', 'coordinates': [84.43609, 28.28362]}",2020-02-28T05:19:15.739687+05:45,2025-10-28T15:54:52.549822+05:45,,,,True,,True,,2016-10-02 18:15:00+00:00,2016-10-03T00:00:00+05:45,,,False,,,33540,drr_api,other,,11,36365,,,flood,10,2016
33538,Flood at Kamalamai Municipality-5,[2822],"{'type': 'Point', 'coordinates': [85.90753, 27.18536]}",2020-02-28T05:19:15.848114+05:45,2025-10-28T15:54:52.592073+05:45,,,,True,,True,,2016-09-30 18:15:00+00:00,2016-10-03T00:00:00+05:45,,,False,,,33538,drr_api,nepal_police,,11,424540,,,flood,9,2016
33526,Flood at Dhankuta Municipality-2,[463],"{'type': 'Point', 'coordinates': [87.36671, 27.00791]}",2020-02-28T05:19:16.435231+05:45,2025-10-28T15:54:52.810419+05:45,,,,True,,True,,2016-09-24 18:15:00+00:00,2016-09-28T00:00:00+05:45,,,False,,,33526,drr_api,nepal_police,,11,424550,,,flood,9,2016
33524,Landslide at Halesi Tuwachung Municipality-11,[880],"{'type': 'Point', 'coordinates': [86.7091, 27.15572]}",2020-02-28T05:19:16.530860+05:45,2025-10-28T15:54:52.845904+05:45,,,,True,,True,,2016-09-25 18:15:00+00:00,2016-09-28T00:00:00+05:45,,,False,,,33524,drr_api,nepal_police,,17,36381,,,landslide,9,2016
33523,Flood at Belbari Municipality-8,[5782],"{'type': 'Point', 'coordinates': [87.46726, 26.61037]}",2020-02-28T05:19:16.578568+05:45,2025-10-28T15:54:52.862772+05:45,,,,True,,True,,2016-09-25 18:15:00+00:00,2016-09-28T00:00:00+05:45,,,False,,,33523,drr_api,nepal_police,,11,424552,,,flood,9,2016
33522,Flood at Buddhabhumi Municipality-8,[2060],"{'type': 'Point', 'coordinates': [82.96838, 27.62682]}",2020-02-28T05:19:16.623202+05:45,2025-10-28T15:54:52.880128+05:45,,,,True,,True,,2016-09-22 18:15:00+00:00,2016-09-28T00:00:00+05:45,,,False,,,33522,drr_api,nepal_police,,11,424554,,,flood,9,2016
33515,Landslide at Rautamai Rural Municipality-7,[2759],"{'type': 'Point', 'coordinates': [86.66463, 26.93279]}",2020-02-28T05:19:16.931171+05:45,2025-10-28T15:54:53.002552+05:45,,,,True,,True,,2016-09-22 18:15:00+00:00,2016-09-26T00:00:00+05:45,,,False,,,33515,drr_api,nepal_police,,17,36390,,,landslide,9,2016
33513,Landslide at Khandbari Municipality-7,[1660],"{'type': 'Point', 'coordinates': [87.2156945863, 27.3868814825]}",2020-02-28T05:19:17.030135+05:45,2025-10-28T15:54:53.037463+05:45,,,,True,,True,,2016-09-23 18:15:00+00:00,2016-09-26T00:00:00+05:45,,,False,,,33513,drr_api,nepal_police,,17,424558,,,landslide,9,2016
33509,Landslide at Dharche Rural Municipality-5,[3363],"{'type': 'Point', 'coordinates': [84.8101, 28.27345]}",2020-02-28T05:19:17.212752+05:45,2025-10-28T15:54:53.106254+05:45,,,,True,,True,,2016-09-21 18:15:00+00:00,2017-04-02T23:06:29+05:45,,,False,,,33509,drr_api,other,,17,424562,,,landslide,9,2016
33504,Landslide at Khandbari Municipality-7,[1660],"{'type': 'Point', 'coordinates': [87.2156945863, 27.3868814825]}",2020-02-28T05:19:17.286188+05:45,2025-10-28T15:54:53.123605+05:45,,,,True,,True,,2016-09-20 18:15:00+00:00,2016-09-26T13:46:10+05:45,,,False,,,33504,drr_api,other,,17,424563,,,landslide,9,2016
33501,Landslide at Halesi Tuwachung Municipality-11,[880],"{'type': 'Point', 'coordinates': [86.7091, 27.15572]}",2020-02-28T05:19:17.446613+05:45,2025-10-28T15:54:53.173693+05:45,,,,True,,True,,2016-09-20 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33501,drr_api,nepal_police,,17,424564,,,landslide,9,2016
33498,Landslide at Rautamai Rural Municipality-7,[2759],"{'type': 'Point', 'coordinates': [86.66463, 26.93279]}",2020-02-28T05:19:17.580908+05:45,2025-10-28T15:54:53.222463+05:45,,,,True,,True,,2016-09-19 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33498,drr_api,nepal_police,,17,424568,,,landslide,9,2016
33496,Landslide at Bhojpur Municipality-11,[317],"{'type': 'Point', 'coordinates': [87.09084, 27.17377]}",2020-02-28T05:19:17.676921+05:45,2025-10-28T15:54:53.256971+05:45,,,,True,,True,,2016-09-19 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33496,drr_api,nepal_police,,17,36405,,,landslide,9,2016
33495,Landslide at Bhojpur Municipality-11,[317],"{'type': 'Point', 'coordinates': [87.09084, 27.17377]}",2020-02-28T05:19:17.724767+05:45,2025-10-28T15:54:53.273116+05:45,,,,True,,True,,2016-09-19 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33495,drr_api,nepal_police,,17,36406,,,landslide,9,2016
33494,Landslide at Bhojpur Municipality-11,[317],"{'type': 'Point', 'coordinates': [87.09084, 27.17377]}",2020-02-28T05:19:17.778417+05:45,2025-10-28T15:54:53.290140+05:45,,,,True,,True,,2016-09-19 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33494,drr_api,nepal_police,,17,36407,,,landslide,9,2016
33491,Landslide at Dhankuta Municipality-2,[463],"{'type': 'Point', 'coordinates': [87.36671, 27.00791]}",2020-02-28T05:19:17.951757+05:45,2025-10-28T15:54:53.342385+05:45,,,,True,,True,,2016-09-20 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33491,drr_api,nepal_police,,17,424570,,,landslide,9,2016
33490,"Flood at Lebho-7, Belbari Municipality-8",[5782],"{'type': 'Point', 'coordinates': [87.46726, 26.61037]}",2020-02-28T05:19:18.005331+05:45,2025-10-28T15:54:53.359851+05:45,,,,True,,True,,2016-09-20 18:15:00+00:00,2016-09-22T00:00:00+05:45,Lebho-7,,False,,,33490,drr_api,nepal_police,,11,424572,,,flood,9,2016
33456,Landslide at Kageshwori Manahora Municipality-9,[3837],"{'type': 'Point', 'coordinates': [85.37856, 27.69912]}",2020-02-28T05:19:19.727978+05:45,2025-10-28T15:54:53.967280+05:45,,,,True,,True,,2016-09-15 18:15:00+00:00,2016-09-20T00:00:00+05:45,,,False,,,33456,drr_api,nepal_police,,17,424597,,,landslide,9,2016
33489,Flood at Belbari Municipality-8,[5782],"{'type': 'Point', 'coordinates': [87.46726, 26.61037]}",2020-02-28T05:19:18.049729+05:45,2025-10-28T15:54:53.376547+05:45,,,,True,,True,,2016-09-20 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33489,drr_api,nepal_police,,11,36412,,,flood,9,2016
33488,Flood at Belbari Municipality-8,[5782],"{'type': 'Point', 'coordinates': [87.46726, 26.61037]}",2020-02-28T05:19:18.094394+05:45,2025-10-28T15:54:53.395093+05:45,,,,True,,True,,2016-09-20 18:15:00+00:00,2016-09-22T00:00:00+05:45,,,False,,,33488,drr_api,nepal_police,,11,424574,,,flood,9,2016
